MONTH,DAY,DAY_OF_WEEK,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,DISTANCE,SCHEDULED_TIME,ARRIVAL_DELAY,IS_DELAYED,MONTH_SCALED,DAY_SCALED,DAY_OF_WEEK_SCALED,SCHEDULED_DEPARTURE_SCALED,DEPARTURE_DELAY_SCALED,DISTANCE_SCALED,SCHEDULED_TIME_SCALED
1,3,6,2000,-2.0,689,115,-16.0,0,0.0,0.8759,0.8759,1.429,-0.4308,-0.2734,-0.4043
1,3,6,2000,18.0,192,54,14.0,0,0.0,0.8759,0.8759,1.429,0.0605,-1.0773,-1.1941
1,3,6,2000,34.0,223,70,31.0,1,0.0,0.8759,0.8759,1.429,0.4536,-1.0272,-0.9869
1,3,6,2000,16.0,528,94,9.0,0,0.0,0.8759,0.8759,1.429,0.0114,-0.5338,-0.6762
1,3,6,2000,-5.0,315,95,4.0,0,0.0,0.8759,0.8759,1.429,-0.5045,-0.8784,-0.6633
1,3,6,2000,61.0,240,85,49.0,1,0.0,0.8759,0.8759,1.429,1.1168,-0.9997,-0.7927
1,3,6,2000,18.0,773,133,14.0,0,0.0,0.8759,0.8759,1.429,0.0605,-0.1375,-0.1713
1,3,6,2000,24.0,925,167,51.0,1,0.0,0.8759,0.8759,1.429,0.2079,0.1084,0.2689
1,3,6,2000,-4.0,67,48,-9.0,0,0.0,0.8759,0.8759,1.429,-0.4799,-1.2795,-1.2718
1,3,6,2000,10.0,174,68,64.0,1,0.0,0.8759,0.8759,1.429,-0.136,-1.1064,-1.0128
1,3,6,2000,2.0,1195,188,-13.0,0,0.0,0.8759,0.8759,1.429,-0.3325,0.5451,0.5408
1,3,6,2000,-4.0,318,82,-14.0,0,0.0,0.8759,0.8759,1.429,-0.4799,-0.8735,-0.8316
1,3,6,2000,39.0,349,104,60.0,1,0.0,0.8759,0.8759,1.429,0.5764,-0.8234,-0.5467
1,3,6,2000,-6.0,483,103,-5.0,0,0.0,0.8759,0.8759,1.429,-0.529,-0.6066,-0.5597
1,3,6,2000,115.0,266,69,111.0,1,0.0,0.8759,0.8759,1.429,2.4433,-0.9576,-0.9999
1,3,6,2000,-3.0,599,104,-3.0,0,0.0,0.8759,0.8759,1.429,-0.4553,-0.419,-0.5467
1,3,6,2001,105.0,944,148,98.0,1,0.0,0.8759,0.8759,1.4311,2.1977,0.1391,0.0229
1,3,6,2001,65.0,852,149,102.0,1,0.0,0.8759,0.8759,1.4311,1.2151,-0.0097,0.0359
1,3,6,2001,12.0,102,37,14.0,0,0.0,0.8759,0.8759,1.4311,-0.0869,-1.2229,-1.4142
1,3,6,2002,175.0,1085,188,156.0,1,0.0,0.8759,0.8759,1.4331,3.9172,0.3672,0.5408
1,3,6,2002,1.0,983,167,-3.0,0,0.0,0.8759,0.8759,1.4331,-0.3571,0.2022,0.2689
1,3,6,2002,96.0,284,91,83.0,1,0.0,0.8759,0.8759,1.4331,1.9766,-0.9285,-0.7151
1,3,6,2002,84.0,667,108,106.0,1,0.0,0.8759,0.8759,1.4331,1.6818,-0.309,-0.495
1,3,6,2002,37.0,495,98,33.0,1,0.0,0.8759,0.8759,1.4331,0.5273,-0.5872,-0.6244
1,3,6,2002,29.0,421,96,40.0,1,0.0,0.8759,0.8759,1.4331,0.3307,-0.7069,-0.6503
1,3,6,2002,8.0,447,92,4.0,0,0.0,0.8759,0.8759,1.4331,-0.1851,-0.6648,-0.7021
1,3,6,2003,99.0,641,120,98.0,1,0.0,0.8759,0.8759,1.4351,2.0503,-0.351,-0.3396
1,3,6,2003,-2.0,944,173,8.0,0,0.0,0.8759,0.8759,1.4351,-0.4308,0.1391,0.3466
1,3,6,2003,15.0,689,136,24.0,1,0.0,0.8759,0.8759,1.4351,-0.0132,-0.2734,-0.1324
1,3,6,2003,1.0,456,104,-5.0,0,0.0,0.8759,0.8759,1.4351,-0.3571,-0.6503,-0.5467
1,3,6,2003,92.0,216,49,96.0,1,0.0,0.8759,0.8759,1.4351,1.8783,-1.0385,-1.2588
1,3,6,2003,32.0,977,162,23.0,1,0.0,0.8759,0.8759,1.4351,0.4044,0.1925,0.2042
1,3,6,2003,66.0,451,87,72.0,1,0.0,0.8759,0.8759,1.4351,1.2396,-0.6584,-0.7668
1,3,6,2003,-2.0,162,59,-1.0,0,0.0,0.8759,0.8759,1.4351,-0.4308,-1.1259,-1.1294
1,3,6,2005,72.0,472,85,75.0,1,0.0,0.8759,0.8759,1.4392,1.387,-0.6244,-0.7927
1,3,6,2005,16.0,1726,263,4.0,0,0.0,0.8759,0.8759,1.4392,0.0114,1.404,1.5118
1,3,6,2005,34.0,236,74,42.0,1,0.0,0.8759,0.8759,1.4392,0.4536,-1.0061,-0.9352
1,3,6,2005,53.0,862,138,72.0,1,0.0,0.8759,0.8759,1.4392,0.9203,0.0065,-0.1066
1,3,6,2005,37.0,1440,227,23.0,1,0.0,0.8759,0.8759,1.4392,0.5273,0.9414,1.0457
1,3,6,2005,6.0,2296,341,-9.0,0,0.0,0.8759,0.8759,1.4392,-0.2342,2.3261,2.5217
1,3,6,2005,1.0,575,118,3.0,0,0.0,0.8759,0.8759,1.4392,-0.3571,-0.4578,-0.3655
1,3,6,2005,11.0,808,150,12.0,0,0.0,0.8759,0.8759,1.4392,-0.1114,-0.0809,0.0488
1,3,6,2005,1.0,328,82,6.0,0,0.0,0.8759,0.8759,1.4392,-0.3571,-0.8573,-0.8316
1,3,6,2005,2.0,361,79,-3.0,0,0.0,0.8759,0.8759,1.4392,-0.3325,-0.804,-0.8704
1,3,6,2005,-4.0,430,94,-15.0,0,0.0,0.8759,0.8759,1.4392,-0.4799,-0.6923,-0.6762
1,3,6,2005,101.0,2475,385,93.0,1,0.0,0.8759,0.8759,1.4392,2.0994,2.6156,3.0914
1,3,6,2005,29.0,406,85,30.0,1,0.0,0.8759,0.8759,1.4392,0.3307,-0.7312,-0.7927
1,3,6,2005,87.0,756,140,87.0,1,0.0,0.8759,0.8759,1.4392,1.7555,-0.165,-0.0807
1,3,6,2005,-9.0,274,75,-11.0,0,0.0,0.8759,0.8759,1.4392,-0.6027,-0.9447,-0.9222
1,3,6,2005,75.0,928,135,62.0,1,0.0,0.8759,0.8759,1.4392,1.4607,0.1132,-0.1454
1,3,6,2005,64.0,957,135,60.0,1,0.0,0.8759,0.8759,1.4392,1.1905,0.1601,-0.1454
1,3,6,2005,57.0,816,115,55.0,1,0.0,0.8759,0.8759,1.4392,1.0186,-0.068,-0.4043
1,3,6,2005,34.0,849,125,41.0,1,0.0,0.8759,0.8759,1.4392,0.4536,-0.0146,-0.2749
1,3,6,2005,15.0,484,85,4.0,0,0.0,0.8759,0.8759,1.4392,-0.0132,-0.605,-0.7927
1,3,6,2005,56.0,1189,165,47.0,1,0.0,0.8759,0.8759,1.4392,0.994,0.5354,0.243
1,3,6,2005,48.0,591,110,63.0,1,0.0,0.8759,0.8759,1.4392,0.7975,-0.4319,-0.4691
1,3,6,2005,27.0,1066,170,31.0,1,0.0,0.8759,0.8759,1.4392,0.2816,0.3364,0.3078
1,3,6,2005,32.0,680,130,48.0,1,0.0,0.8759,0.8759,1.4392,0.4044,-0.2879,-0.2101
1,3,6,2005,4.0,569,105,-3.0,0,0.0,0.8759,0.8759,1.4392,-0.2834,-0.4675,-0.5338
1,3,6,2005,82.0,1105,180,60.0,1,0.0,0.8759,0.8759,1.4392,1.6327,0.3995,0.4372
1,3,6,2005,32.0,867,160,34.0,1,0.0,0.8759,0.8759,1.4392,0.4044,0.0145,0.1783
1,3,6,2005,22.0,451,75,29.0,1,0.0,0.8759,0.8759,1.4392,0.1588,-0.6584,-0.9222
1,3,6,2005,129.0,775,123,121.0,1,0.0,0.8759,0.8759,1.4392,2.7872,-0.1343,-0.3008
1,3,6,2005,13.0,1721,278,9.0,0,0.0,0.8759,0.8759,1.4392,-0.0623,1.396,1.706
1,3,6,2005,60.0,794,135,52.0,1,0.0,0.8759,0.8759,1.4392,1.0922,-0.1035,-0.1454
1,3,6,2005,32.0,605,105,20.0,1,0.0,0.8759,0.8759,1.4392,0.4044,-0.4093,-0.5338
1,3,6,2005,4.0,2267,339,-6.0,0,0.0,0.8759,0.8759,1.4392,-0.2834,2.2792,2.4958
1,3,6,2005,15.0,867,125,33.0,1,0.0,0.8759,0.8759,1.4392,-0.0132,0.0145,-0.2749
1,3,6,2005,34.0,1096,175,20.0,1,0.0,0.8759,0.8759,1.4392,0.4536,0.385,0.3725
1,3,6,2005,649.0,1045,156,642.0,1,0.0,0.8759,0.8759,1.4392,15.5609,0.3025,0.1265
1,3,6,2005,61.0,861,130,51.0,1,0.0,0.8759,0.8759,1.4392,1.1168,0.0048,-0.2101
1,3,6,2005,28.0,761,145,57.0,1,0.0,0.8759,0.8759,1.4392,0.3062,-0.1569,-0.0159
1,3,6,2005,88.0,1440,230,81.0,1,0.0,0.8759,0.8759,1.4392,1.7801,0.9414,1.0846
1,3,6,2005,107.0,597,95,108.0,1,0.0,0.8759,0.8759,1.4392,2.2468,-0.4222,-0.6633
1,3,6,2005,-8.0,224,70,9.0,0,0.0,0.8759,0.8759,1.4392,-0.5782,-1.0256,-0.9869
1,3,6,2005,36.0,1258,191,33.0,1,0.0,0.8759,0.8759,1.4392,0.5027,0.647,0.5796
1,3,6,2005,93.0,236,70,96.0,1,0.0,0.8759,0.8759,1.4392,1.9029,-1.0061,-0.9869
1,3,6,2005,67.0,936,135,76.0,1,0.0,0.8759,0.8759,1.4392,1.2642,0.1262,-0.1454
1,3,6,2005,43.0,2381,363,114.0,1,0.0,0.8759,0.8759,1.4392,0.6746,2.4636,2.8065
1,3,6,2005,141.0,427,90,139.0,1,0.0,0.8759,0.8759,1.4392,3.082,-0.6972,-0.728
1,3,6,2005,69.0,1010,144,65.0,1,0.0,0.8759,0.8759,1.4392,1.3133,0.2459,-0.0289
1,3,6,2005,19.0,1087,156,3.0,0,0.0,0.8759,0.8759,1.4392,0.0851,0.3704,0.1265
1,3,6,2005,28.0,737,120,20.0,1,0.0,0.8759,0.8759,1.4392,0.3062,-0.1957,-0.3396
1,3,6,2005,31.0,717,116,32.0,1,0.0,0.8759,0.8759,1.4392,0.3799,-0.2281,-0.3914
1,3,6,2005,18.0,145,53,25.0,1,0.0,0.8759,0.8759,1.4392,0.0605,-1.1533,-1.207
1,3,6,2005,58.0,557,117,46.0,1,0.0,0.8759,0.8759,1.4392,1.0431,-0.4869,-0.3784
1,3,6,2005,-11.0,160,56,-14.0,0,0.0,0.8759,0.8759,1.4392,-0.6518,-1.1291,-1.1682
1,3,6,2005,36.0,677,128,65.0,1,0.0,0.8759,0.8759,1.4392,0.5027,-0.2928,-0.236
1,3,6,2005,26.0,1118,183,27.0,1,0.0,0.8759,0.8759,1.4392,0.257,0.4206,0.4761
1,3,6,2005,198.0,113,48,200.0,1,0.0,0.8759,0.8759,1.4392,4.4822,-1.2051,-1.2718
1,3,6,2005,53.0,158,43,58.0,1,0.0,0.8759,0.8759,1.4392,0.9203,-1.1323,-1.3365
1,3,6,2005,-10.0,936,136,-10.0,0,0.0,0.8759,0.8759,1.4392,-0.6273,0.1262,-0.1324
1,3,6,2005,45.0,177,62,35.0,1,0.0,0.8759,0.8759,1.4392,0.7238,-1.1016,-1.0905
1,3,6,2005,-3.0,237,81,-11.0,0,0.0,0.8759,0.8759,1.4392,-0.4553,-1.0045,-0.8445
1,3,6,2005,-1.0,955,158,-18.0,0,0.0,0.8759,0.8759,1.4392,-0.4062,0.1569,0.1524
1,3,6,2005,-7.0,199,75,-16.0,0,0.0,0.8759,0.8759,1.4392,-0.5536,-1.066,-0.9222
1,3,6,2005,-8.0,964,151,-1.0,0,0.0,0.8759,0.8759,1.4392,-0.5782,0.1714,0.0618
1,3,6,2005,1.0,802,156,29.0,1,0.0,0.8759,0.8759,1.4392,-0.3571,-0.0906,0.1265
1,3,6,2006,1.0,1075,200,-5.0,0,0.0,0.8759,0.8759,1.4413,-0.3571,0.351,0.6962
1,3,6,2006,-1.0,411,102,-21.0,0,0.0,0.8759,0.8759,1.4413,-0.4062,-0.7231,-0.5726
1,3,6,2006,38.0,501,111,11.0,0,0.0,0.8759,0.8759,1.4413,0.5518,-0.5775,-0.4561
1,3,6,2006,1.0,794,139,-7.0,0,0.0,0.8759,0.8759,1.4413,-0.3571,-0.1035,-0.0936
1,3,6,2007,-4.0,641,131,-17.0,0,0.0,0.8759,0.8759,1.4433,-0.4799,-0.351,-0.1972
1,3,6,2007,55.0,957,161,66.0,1,0.0,0.8759,0.8759,1.4433,0.9694,0.1601,0.1912
1,3,6,2007,120.0,871,133,110.0,1,0.0,0.8759,0.8759,1.4433,2.5661,0.021,-0.1713
1,3,6,2007,60.0,100,36,66.0,1,0.0,0.8759,0.8759,1.4433,1.0922,-1.2261,-1.4271
1,3,6,2007,1.0,402,94,-10.0,0,0.0,0.8759,0.8759,1.4433,-0.3571,-0.7376,-0.6762
1,3,6,2007,-3.0,840,142,-12.0,0,0.0,0.8759,0.8759,1.4433,-0.4553,-0.0291,-0.0548
1,3,6,2007,58.0,954,172,61.0,1,0.0,0.8759,0.8759,1.4433,1.0431,0.1553,0.3336
1,3,6,2008,-10.0,157,69,-23.0,0,0.0,0.8759,0.8759,1.4453,-0.6273,-1.1339,-0.9999
1,3,6,2009,53.0,1076,167,37.0,1,0.0,0.8759,0.8759,1.4474,0.9203,0.3526,0.2689
1,3,6,2009,13.0,2173,332,-12.0,0,0.0,0.8759,0.8759,1.4474,-0.0623,2.1271,2.4052
1,3,6,2009,-4.0,588,126,-25.0,0,0.0,0.8759,0.8759,1.4474,-0.4799,-0.4368,-0.2619
1,3,6,2010,69.0,414,95,71.0,1,0.0,0.8759,0.8759,1.4494,1.3133,-0.7182,-0.6633
1,3,6,2010,-2.0,1999,309,-27.0,0,0.0,0.8759,0.8759,1.4494,-0.4308,1.8456,2.1074
1,3,6,2010,71.0,449,96,59.0,1,0.0,0.8759,0.8759,1.4494,1.3625,-0.6616,-0.6503
1,3,6,2010,1.0,650,123,-9.0,0,0.0,0.8759,0.8759,1.4494,-0.3571,-0.3365,-0.3008
1,3,6,2010,26.0,762,135,-4.0,0,0.0,0.8759,0.8759,1.4494,0.257,-0.1553,-0.1454
1,3,6,2010,23.0,570,90,19.0,1,0.0,0.8759,0.8759,1.4494,0.1834,-0.4659,-0.728
1,3,6,2010,50.0,861,140,38.0,1,0.0,0.8759,0.8759,1.4494,0.8466,0.0048,-0.0807
1,3,6,2010,30.0,601,105,24.0,1,0.0,0.8759,0.8759,1.4494,0.3553,-0.4157,-0.5338
1,3,6,2010,49.0,725,120,41.0,1,0.0,0.8759,0.8759,1.4494,0.822,-0.2152,-0.3396
1,3,6,2010,-8.0,860,130,-8.0,0,0.0,0.8759,0.8759,1.4494,-0.5782,0.0032,-0.2101
1,3,6,2010,14.0,255,70,6.0,0,0.0,0.8759,0.8759,1.4494,-0.0377,-0.9754,-0.9869
1,3,6,2010,46.0,781,115,47.0,1,0.0,0.8759,0.8759,1.4494,0.7483,-0.1246,-0.4043
1,3,6,2010,109.0,296,70,122.0,1,0.0,0.8759,0.8759,1.4494,2.2959,-0.9091,-0.9869
1,3,6,2010,-1.0,3329,416,2.0,0,0.0,0.8759,0.8759,1.4494,-0.4062,3.997,3.4927
1,3,6,2010,8.0,325,70,6.0,0,0.0,0.8759,0.8759,1.4494,-0.1851,-0.8622,-0.9869
1,3,6,2010,96.0,189,50,100.0,1,0.0,0.8759,0.8759,1.4494,1.9766,-1.0822,-1.2459
1,3,6,2010,95.0,296,60,91.0,1,0.0,0.8759,0.8759,1.4494,1.952,-0.9091,-1.1164
1,3,6,2010,87.0,793,130,70.0,1,0.0,0.8759,0.8759,1.4494,1.7555,-0.1052,-0.2101
1,3,6,2010,8.0,417,80,7.0,0,0.0,0.8759,0.8759,1.4494,-0.1851,-0.7134,-0.8575
1,3,6,2010,190.0,358,70,183.0,1,0.0,0.8759,0.8759,1.4494,4.2857,-0.8088,-0.9869
1,3,6,2010,37.0,647,105,39.0,1,0.0,0.8759,0.8759,1.4494,0.5273,-0.3413,-0.5338
1,3,6,2010,-1.0,337,90,-7.0,0,0.0,0.8759,0.8759,1.4494,-0.4062,-0.8428,-0.728
1,3,6,2010,35.0,1168,194,32.0,1,0.0,0.8759,0.8759,1.4494,0.4781,0.5014,0.6185
1,3,6,2010,5.0,985,170,-5.0,0,0.0,0.8759,0.8759,1.4494,-0.2588,0.2054,0.3078
1,3,6,2010,6.0,612,100,15.0,1,0.0,0.8759,0.8759,1.4494,-0.2342,-0.3979,-0.5985
1,3,6,2010,24.0,1192,160,12.0,0,0.0,0.8759,0.8759,1.4494,0.2079,0.5403,0.1783
1,3,6,2010,14.0,1846,280,12.0,0,0.0,0.8759,0.8759,1.4494,-0.0377,1.5982,1.7319
1,3,6,2010,-5.0,192,63,-6.0,0,0.0,0.8759,0.8759,1.4494,-0.5045,-1.0773,-1.0776
1,3,6,2010,1.0,1931,297,30.0,1,0.0,0.8759,0.8759,1.4494,-0.3571,1.7357,1.952
1,3,6,2010,20.0,689,132,11.0,0,0.0,0.8759,0.8759,1.4494,0.1097,-0.2734,-0.1842
1,3,6,2010,-1.0,1678,265,-26.0,0,0.0,0.8759,0.8759,1.4494,-0.4062,1.3264,1.5377
1,3,6,2010,61.0,1089,176,59.0,1,0.0,0.8759,0.8759,1.4494,1.1168,0.3736,0.3854
1,3,6,2010,50.0,100,49,62.0,1,0.0,0.8759,0.8759,1.4494,0.8466,-1.2261,-1.2588
1,3,6,2010,82.0,376,71,79.0,1,0.0,0.8759,0.8759,1.4494,1.6327,-0.7797,-0.974
1,3,6,2010,1.0,954,161,-4.0,0,0.0,0.8759,0.8759,1.4494,-0.3571,0.1553,0.1912
1,3,6,2010,29.0,602,108,35.0,1,0.0,0.8759,0.8759,1.4494,0.3307,-0.4141,-0.495
1,3,6,2010,14.0,234,68,18.0,1,0.0,0.8759,0.8759,1.4494,-0.0377,-1.0094,-1.0128
1,3,6,2010,63.0,641,108,71.0,1,0.0,0.8759,0.8759,1.4494,1.1659,-0.351,-0.495
1,3,6,2010,47.0,409,83,55.0,1,0.0,0.8759,0.8759,1.4494,0.7729,-0.7263,-0.8186
1,3,6,2010,-14.0,326,83,11.0,0,0.0,0.8759,0.8759,1.4494,-0.7255,-0.8606,-0.8186
1,3,6,2010,18.0,567,110,16.0,1,0.0,0.8759,0.8759,1.4494,0.0605,-0.4707,-0.4691
1,3,6,2010,-3.0,838,125,-2.0,0,0.0,0.8759,0.8759,1.4494,-0.4553,-0.0324,-0.2749
1,3,6,2010,201.0,911,174,179.0,1,0.0,0.8759,0.8759,1.4494,4.5559,0.0857,0.3595
1,3,6,2010,-10.0,1235,217,-36.0,0,0.0,0.8759,0.8759,1.4494,-0.6273,0.6098,0.9163
1,3,6,2011,0.0,632,114,32.0,1,0.0,0.8759,0.8759,1.4514,-0.3816,-0.3656,-0.4173
1,3,6,2011,5.0,1127,183,-4.0,0,0.0,0.8759,0.8759,1.4514,-0.2588,0.4351,0.4761
1,3,6,2011,2.0,472,108,-5.0,0,0.0,0.8759,0.8759,1.4514,-0.3325,-0.6244,-0.495
1,3,6,2011,50.0,978,171,68.0,1,0.0,0.8759,0.8759,1.4514,0.8466,0.1941,0.3207
1,3,6,2012,35.0,550,108,29.0,1,0.0,0.8759,0.8759,1.4535,0.4781,-0.4982,-0.495
1,3,6,2012,-10.0,1598,243,-16.0,0,0.0,0.8759,0.8759,1.4535,-0.6273,1.197,1.2529
1,3,6,2012,19.0,405,93,6.0,0,0.0,0.8759,0.8759,1.4535,0.0851,-0.7328,-0.6892
1,3,6,2012,-1.0,585,120,11.0,0,0.0,0.8759,0.8759,1.4535,-0.4062,-0.4416,-0.3396
1,3,6,2012,72.0,329,78,76.0,1,0.0,0.8759,0.8759,1.4535,1.387,-0.8557,-0.8834
1,3,6,2013,16.0,501,103,7.0,0,0.0,0.8759,0.8759,1.4555,0.0114,-0.5775,-0.5597
1,3,6,2013,14.0,2158,332,-13.0,0,0.0,0.8759,0.8759,1.4555,-0.0377,2.1028,2.4052
1,3,6,2013,23.0,529,99,74.0,1,0.0,0.8759,0.8759,1.4555,0.1834,-0.5322,-0.6115
1,3,6,2014,15.0,1076,165,1.0,0,0.0,0.8759,0.8759,1.4575,-0.0132,0.3526,0.243
1,3,6,2015,8.0,337,83,-3.0,0,0.0,0.8759,0.8759,1.4596,-0.1851,-0.8428,-0.8186
1,3,6,2015,58.0,1608,234,35.0,1,0.0,0.8759,0.8759,1.4596,1.0431,1.2132,1.1364
1,3,6,2015,1.0,468,98,5.0,0,0.0,0.8759,0.8759,1.4596,-0.3571,-0.6309,-0.6244
1,3,6,2015,36.0,599,124,23.0,1,0.0,0.8759,0.8759,1.4596,0.5027,-0.419,-0.2878
1,3,6,2015,-1.0,651,123,29.0,1,0.0,0.8759,0.8759,1.4596,-0.4062,-0.3349,-0.3008
1,3,6,2015,18.0,590,110,15.0,1,0.0,0.8759,0.8759,1.4596,0.0605,-0.4335,-0.4691
1,3,6,2015,42.0,280,73,58.0,1,0.0,0.8759,0.8759,1.4596,0.6501,-0.935,-0.9481
1,3,6,2015,6.0,257,65,8.0,0,0.0,0.8759,0.8759,1.4596,-0.2342,-0.9722,-1.0517
1,3,6,2015,92.0,580,90,92.0,1,0.0,0.8759,0.8759,1.4596,1.8783,-0.4497,-0.728
1,3,6,2015,87.0,853,145,76.0,1,0.0,0.8759,0.8759,1.4596,1.7555,-0.0081,-0.0159
1,3,6,2015,28.0,794,125,39.0,1,0.0,0.8759,0.8759,1.4596,0.3062,-0.1035,-0.2749
1,3,6,2015,5.0,528,90,4.0,0,0.0,0.8759,0.8759,1.4596,-0.2588,-0.5338,-0.728
1,3,6,2015,56.0,423,90,56.0,1,0.0,0.8759,0.8759,1.4596,0.994,-0.7037,-0.728
1,3,6,2015,37.0,436,85,34.0,1,0.0,0.8759,0.8759,1.4596,0.5273,-0.6826,-0.7927
1,3,6,2015,129.0,159,65,118.0,1,0.0,0.8759,0.8759,1.4596,2.7872,-1.1307,-1.0517
1,3,6,2015,232.0,327,85,236.0,1,0.0,0.8759,0.8759,1.4596,5.3174,-0.8589,-0.7927
1,3,6,2015,31.0,258,70,25.0,1,0.0,0.8759,0.8759,1.4596,0.3799,-0.9706,-0.9869
1,3,6,2015,24.0,373,75,24.0,1,0.0,0.8759,0.8759,1.4596,0.2079,-0.7845,-0.9222
1,3,6,2015,55.0,305,69,47.0,1,0.0,0.8759,0.8759,1.4596,0.9694,-0.8945,-0.9999
1,3,6,2015,31.0,2454,374,29.0,1,0.0,0.8759,0.8759,1.4596,0.3799,2.5816,2.9489
1,3,6,2015,42.0,237,60,35.0,1,0.0,0.8759,0.8759,1.4596,0.6501,-1.0045,-1.1164
1,3,6,2015,23.0,2218,335,4.0,0,0.0,0.8759,0.8759,1.4596,0.1834,2.1999,2.444
1,3,6,2015,108.0,1013,172,101.0,1,0.0,0.8759,0.8759,1.4596,2.2714,0.2507,0.3336
1,3,6,2015,60.0,985,140,66.0,1,0.0,0.8759,0.8759,1.4596,1.0922,0.2054,-0.0807
1,3,6,2015,9.0,1501,236,-25.0,0,0.0,0.8759,0.8759,1.4596,-0.1606,1.0401,1.1623
1,3,6,2015,41.0,1067,150,46.0,1,0.0,0.8759,0.8759,1.4596,0.6255,0.3381,0.0488
1,3,6,2015,57.0,1055,175,52.0,1,0.0,0.8759,0.8759,1.4596,1.0186,0.3186,0.3725
1,3,6,2015,-11.0,204,45,-15.0,0,0.0,0.8759,0.8759,1.4596,-0.6518,-1.0579,-1.3106
1,3,6,2015,110.0,1197,171,108.0,1,0.0,0.8759,0.8759,1.4596,2.3205,0.5483,0.3207
1,3,6,2015,26.0,1189,185,33.0,1,0.0,0.8759,0.8759,1.4596,0.257,0.5354,0.502
1,3,6,2015,170.0,1121,194,160.0,1,0.0,0.8759,0.8759,1.4596,3.7944,0.4254,0.6185
1,3,6,2015,-1.0,205,66,-5.0,0,0.0,0.8759,0.8759,1.4596,-0.4062,-1.0563,-1.0387
1,3,6,2015,35.0,950,149,22.0,1,0.0,0.8759,0.8759,1.4596,0.4781,0.1488,0.0359
1,3,6,2015,18.0,1671,269,8.0,0,0.0,0.8759,0.8759,1.4596,0.0605,1.3151,1.5895
1,3,6,2015,9.0,731,121,-6.0,0,0.0,0.8759,0.8759,1.4596,-0.1606,-0.2054,-0.3267
1,3,6,2015,14.0,401,88,12.0,0,0.0,0.8759,0.8759,1.4596,-0.0377,-0.7392,-0.7539
1,3,6,2015,16.0,977,134,22.0,1,0.0,0.8759,0.8759,1.4596,0.0114,0.1925,-0.1583
1,3,6,2015,9.0,163,43,19.0,1,0.0,0.8759,0.8759,1.4596,-0.1606,-1.1242,-1.3365
1,3,6,2015,48.0,968,158,40.0,1,0.0,0.8759,0.8759,1.4596,0.7975,0.1779,0.1524
1,3,6,2015,0.0,273,63,6.0,0,0.0,0.8759,0.8759,1.4596,-0.3816,-0.9463,-1.0776
1,3,6,2015,101.0,999,143,120.0,1,0.0,0.8759,0.8759,1.4596,2.0994,0.2281,-0.0418
1,3,6,2015,93.0,265,68,98.0,1,0.0,0.8759,0.8759,1.4596,1.9029,-0.9592,-1.0128
1,3,6,2015,45.0,500,88,44.0,1,0.0,0.8759,0.8759,1.4596,0.7238,-0.5791,-0.7539
1,3,6,2015,77.0,1084,170,100.0,1,0.0,0.8759,0.8759,1.4596,1.5098,0.3656,0.3078
1,3,6,2015,62.0,985,174,62.0,1,0.0,0.8759,0.8759,1.4596,1.1414,0.2054,0.3595
1,3,6,2015,-5.0,132,48,-13.0,0,0.0,0.8759,0.8759,1.4596,-0.5045,-1.1744,-1.2718
1,3,6,2015,66.0,258,78,68.0,1,0.0,0.8759,0.8759,1.4596,1.2396,-0.9706,-0.8834
1,3,6,2015,7.0,674,126,20.0,1,0.0,0.8759,0.8759,1.4596,-0.2097,-0.2976,-0.2619
1,3,6,2016,-1.0,989,152,9.0,0,0.0,0.8759,0.8759,1.4616,-0.4062,0.2119,0.0747
1,3,6,2016,-3.0,1156,163,-7.0,0,0.0,0.8759,0.8759,1.4616,-0.4553,0.482,0.2171
1,3,6,2016,49.0,977,180,66.0,1,0.0,0.8759,0.8759,1.4616,0.822,0.1925,0.4372
1,3,6,2016,1.0,109,55,-8.0,0,0.0,0.8759,0.8759,1.4616,-0.3571,-1.2116,-1.1812
1,3,6,2016,3.0,1482,241,3.0,0,0.0,0.8759,0.8759,1.4616,-0.3079,1.0094,1.227
1,3,6,2017,-4.0,368,85,-12.0,0,0.0,0.8759,0.8759,1.4636,-0.4799,-0.7926,-0.7927
1,3,6,2017,9.0,346,91,-1.0,0,0.0,0.8759,0.8759,1.4636,-0.1606,-0.8282,-0.7151
1,3,6,2017,57.0,588,127,32.0,1,0.0,0.8759,0.8759,1.4636,1.0186,-0.4368,-0.249
1,3,6,2018,42.0,627,127,41.0,1,0.0,0.8759,0.8759,1.4657,0.6501,-0.3737,-0.249
1,3,6,2019,43.0,1440,240,22.0,1,0.0,0.8759,0.8759,1.4677,0.6746,0.9414,1.214
1,3,6,2020,33.0,1846,288,9.0,0,0.0,0.8759,0.8759,1.4697,0.429,1.5982,1.8355
1,3,6,2020,-5.0,507,96,-16.0,0,0.0,0.8759,0.8759,1.4697,-0.5045,-0.5678,-0.6503
1,3,6,2020,16.0,1849,283,12.0,0,0.0,0.8759,0.8759,1.4697,0.0114,1.603,1.7708
1,3,6,2020,3.0,1727,274,-3.0,0,0.0,0.8759,0.8759,1.4697,-0.3079,1.4057,1.6542
1,3,6,2020,-1.0,226,73,19.0,1,0.0,0.8759,0.8759,1.4697,-0.4062,-1.0223,-0.9481
